package_id,customer_id,customer_type,delivery_date,delivery_days,package_value,package_weight_kg,delivery_cost,region,zone,provider,shipping_type,is_peak_season,is_profitable
PKG042796,CUST0291,nuevo,2024-12-28,2.9,0.55,2.23,4.12,Lima,Centro,EnvíaloYa,Normal,1,0
PKG042797,CUST0251,nuevo,2024-12-04,0.6,0.66,1.6,1.56,Arequipa,Sur,FastCargo,Normal,1,0
PKG042798,CUST1476,nuevo,2024-10-22,2.4,0.54,1.1,2.48,Lima,Centro,LogisticX,Express,0,0
PKG042799,CUST1724,premium,2024-11-01,2.2,8.54,1.17,4.01,Ancash,Centro,FastCargo,Express,1,0
PKG042800,CUST0660,premium,2024-06-05,9.2,0.22,1.91,2.0,Madre de Dios,Oriente,EnvíaloYa,Normal,0,0
PKG042801,CUST0376,nuevo,2024-09-20,0.9,2.63,0.88,2.18,Lima,Centro,EnvíaloYa,Normal,0,0
PKG042802,CUST0148,frecuente,2024-09-20,6.1,4.12,1.42,4.17,Tacna,Sur,RapidBox,Normal,0,0
PKG042803,CUST0616,frecuente,2024-01-23,3.1,1.38,3.94,3.85,San Martín,Oriente,RapidBox,Express,0,0
PKG042804,CUST0253,frecuente,2024-10-03,2.1,0.16,1.93,1.92,Puno,Sur,EnvíaloYa,Normal,0,0
PKG042805,CUST0350,nuevo,2024-10-19,11.7,0.63,0.65,2.04,Lima,Centro,LogisticX,Normal,0,0
PKG042806,CUST0446,nuevo,2024-11-21,0.8,0.38,1.13,1.77,Lima,Centro,FastCargo,Normal,1,0
PKG042807,CUST0234,frecuente,2024-11-03,7.5,1.13,2.35,2.07,Lima,Centro,EnvíaloYa,Normal,1,0
PKG042808,CUST0031,frecuente,2024-12-15,0.6,2.14,3.23,3.65,Ica,Sur,RapidBox,Normal,1,0
PKG042809,CUST0904,frecuente,2024-08-12,3.0,0.25,5.34,1.81,Arequipa,Sur,RapidBox,Normal,0,0
PKG042810,CUST1402,frecuente,2024-09-06,1.5,1.44,1.64,3.92,Madre de Dios,Oriente,EnvíaloYa,Normal,0,0
PKG042811,CUST0545,frecuente,2024-11-09,2.2,0.11,0.49,1.54,Cusco,Sur,FastCargo,Normal,1,0
PKG042812,CUST0917,premium,2024-05-03,0.7,0.28,2.32,2.3,Piura,Norte,LogisticX,Express,0,0
PKG042813,CUST0345,nuevo,2024-08-28,1.1,0.25,10.65,2.07,Apurímac,Sur,PerúGo,Normal,0,0
PKG042814,CUST1478,frecuente,2024-11-23,6.3,1.87,4.49,4.7,Ucayali,Oriente,RapidBox,Normal,1,0
PKG042815,CUST0423,frecuente,2024-09-08,5.1,0.57,2.92,4.63,Lima,Centro,PerúGo,Normal,0,0
PKG042816,CUST0809,nuevo,2024-12-20,2.6,0.78,1.57,4.01,Lima,Centro,EnvíaloYa,Normal,1,0
PKG042817,CUST1781,premium,2024-11-15,6.9,0.44,0.25,1.76,Loreto,Oriente,PerúGo,Normal,1,0
PKG042818,CUST1349,nuevo,2024-04-03,2.4,1.36,2.67,1.91,Callao,Centro,PerúGo,Express,0,0
PKG042819,CUST0630,nuevo,2024-10-24,1.1,0.48,1.34,3.89,Cusco,Sur,RapidBox,Normal,0,0
PKG042820,CUST0634,frecuente,2024-12-03,1.0,0.78,3.07,2.14,San Martín,Oriente,LogisticX,Normal,1,0
PKG042821,CUST1654,frecuente,2024-11-18,1.5,1.14,2.15,1.47,Arequipa,Sur,LogisticX,Express,1,0
PKG042822,CUST1809,premium,2024-12-18,1.7,0.24,2.02,1.73,Lima,Centro,RapidBox,Normal,1,0
PKG042823,CUST1428,frecuente,2024-12-01,2.8,1.43,2.41,1.67,Piura,Norte,EnvíaloYa,Normal,1,0
PKG042824,CUST0772,nuevo,2024-02-07,0.5,0.5,1.18,2.63,Lambayeque,Norte,EnvíaloYa,Normal,0,0
PKG042825,CUST1720,frecuente,2024-03-09,1.3,0.52,1.89,4.37,Ica,Sur,LogisticX,Express,0,0
PKG042826,CUST0899,nuevo,2024-11-19,9.8,0.72,2.31,2.16,Lima,Centro,PerúGo,Normal,1,0
PKG042827,CUST1208,frecuente,2024-05-25,2.9,1.33,1.75,3.96,Lima,Centro,PerúGo,Normal,0,0
PKG042828,CUST0018,nuevo,2024-11-11,1.6,0.04,1.09,1.54,Ucayali,Oriente,FastCargo,Normal,1,0
PKG042829,CUST0096,nuevo,2024-12-06,3.8,0.28,1.35,2.14,Lambayeque,Norte,EnvíaloYa,Express,1,0
PKG042830,CUST1023,frecuente,2024-11-10,4.0,0.37,1.25,4.06,La Libertad,Norte,LogisticX,Normal,1,0
PKG042831,CUST0115,nuevo,2024-09-10,5.1,1.16,0.57,1.98,Ancash,Centro,LogisticX,Normal,0,0
PKG042832,CUST0352,nuevo,2024-11-18,2.6,0.84,1.72,3.67,Lima,Centro,FastCargo,Normal,1,0
PKG042833,CUST0905,frecuente,2024-03-28,5.8,0.19,2.2,3.99,Lima,Centro,EnvíaloYa,Normal,0,0
PKG042834,CUST0131,nuevo,2024-11-28,6.8,1.15,1.48,4.29,Junín,Centro,PerúGo,Express,1,0
PKG042835,CUST1486,nuevo,2024-11-25,4.8,0.77,1.59,2.41,Amazonas,Sierra,RapidBox,Express,1,0
PKG042836,CUST0195,nuevo,2024-11-02,1.0,0.59,4.43,1.61,Lima,Centro,EnvíaloYa,Express,1,0
PKG042837,CUST1222,nuevo,2024-06-19,4.8,0.4,3.96,2.34,Ancash,Centro,RapidBox,Normal,0,0
PKG042838,CUST0652,nuevo,2024-12-07,3.4,1.12,3.08,2.01,Lima,Centro,LogisticX,Normal,1,0
PKG042839,CUST1939,nuevo,2024-11-02,1.6,0.13,2.0,3.95,Puno,Sur,FastCargo,Normal,1,0
PKG042840,CUST0239,nuevo,2024-02-06,0.9,0.19,1.29,3.97,Lima,Centro,RapidBox,Normal,0,0
PKG042841,CUST1035,nuevo,2024-12-22,3.0,0.66,2.55,3.6,Ica,Sur,PerúGo,Normal,1,0
PKG042842,CUST1742,premium,2024-12-03,2.0,0.73,0.95,3.88,Callao,Centro,FastCargo,Normal,1,0
PKG042843,CUST0260,frecuente,2024-11-11,1.1,0.33,1.14,3.76,Lima,Centro,LogisticX,Normal,1,0
PKG042844,CUST0066,nuevo,2024-09-23,3.6,4.49,1.43,1.99,Pasco,Centro,FastCargo,Normal,0,1
PKG042845,CUST0374,frecuente,2024-12-27,2.5,1.62,0.81,4.05,Lima,Centro,EnvíaloYa,Normal,1,0
PKG042846,CUST0621,premium,2024-12-04,4.7,12.77,2.6,4.09,Ica,Sur,LogisticX,Express,1,0
PKG042847,CUST1556,premium,2024-11-05,2.5,0.47,1.99,2.24,Lima,Centro,EnvíaloYa,Normal,1,0
PKG042848,CUST1241,frecuente,2024-11-19,2.6,1.22,1.88,4.38,Ucayali,Oriente,LogisticX,Normal,1,0
PKG042849,CUST0102,frecuente,2024-06-20,10.4,0.6,1.13,1.85,San Martín,Oriente,RapidBox,Normal,0,0
PKG042850,CUST1363,frecuente,2024-04-29,1.9,1.18,0.93,1.76,La Libertad,Norte,FastCargo,Express,0,0
PKG042851,CUST1462,nuevo,2024-06-15,4.3,1.19,1.11,2.22,Callao,Centro,LogisticX,Normal,0,0
PKG042852,CUST0765,nuevo,2024-06-27,3.2,0.19,1.12,1.65,Piura,Norte,RapidBox,Normal,0,0
PKG042853,CUST1455,nuevo,2024-11-30,2.1,0.34,0.31,2.34,San Martín,Oriente,FastCargo,Normal,1,0
PKG042854,CUST0338,premium,2024-03-26,6.5,2.23,1.5,2.03,Callao,Centro,EnvíaloYa,Normal,0,0
PKG042855,CUST1452,frecuente,2024-12-04,5.1,0.87,0.83,4.01,Madre de Dios,Oriente,RapidBox,Normal,1,0
PKG042856,CUST0635,frecuente,2024-11-03,2.4,1.55,2.02,3.94,Lima,Centro,PerúGo,Normal,1,0
PKG042857,CUST0678,frecuente,2024-08-22,2.3,0.09,1.9,1.85,Apurímac,Sur,LogisticX,Normal,0,0
PKG042858,CUST1009,nuevo,2024-07-02,3.9,0.65,1.15,2.11,Ica,Sur,FastCargo,Normal,0,0
PKG042859,CUST0547,frecuente,2024-11-02,0.5,0.41,2.84,4.2,Callao,Centro,PerúGo,Normal,1,0
PKG042860,CUST1752,premium,2024-07-12,0.8,2.07,3.36,3.52,San Martín,Oriente,RapidBox,Express,0,0
PKG042861,CUST0878,nuevo,2024-09-18,2.1,1.33,2.75,1.78,Junín,Centro,LogisticX,Normal,0,0
PKG042862,CUST1542,frecuente,2024-11-30,2.4,0.67,2.21,2.28,Amazonas,Sierra,FastCargo,Normal,1,0
PKG042863,CUST1418,frecuente,2024-11-16,1.6,0.32,0.53,2.02,Puno,Sur,LogisticX,Express,1,0
PKG042864,CUST1740,frecuente,2024-12-01,2.3,1.07,0.48,4.59,Cajamarca,Norte,RapidBox,Normal,1,0
PKG042865,CUST0567,nuevo,2024-11-26,2.9,1.17,1.02,3.45,La Libertad,Norte,RapidBox,Normal,1,0
PKG042866,CUST0804,premium,2024-12-09,2.4,0.22,2.35,3.58,Callao,Centro,LogisticX,Express,1,0
PKG042867,CUST1631,nuevo,2024-05-03,0.8,3.11,1.37,2.19,Ica,Sur,PerúGo,Normal,0,0
PKG042868,CUST1217,frecuente,2024-12-31,1.7,1.06,2.15,2.41,Lima,Centro,EnvíaloYa,Normal,1,0
PKG042869,CUST1791,premium,2024-10-17,2.6,0.43,0.94,3.87,Callao,Centro,LogisticX,Express,0,0
PKG042870,CUST0922,premium,2024-11-27,2.5,3.56,0.6,2.13,Arequipa,Sur,EnvíaloYa,Express,1,0
PKG042871,CUST0434,frecuente,2024-11-22,1.6,0.6,3.85,1.71,Callao,Centro,PerúGo,Normal,1,0
PKG042872,CUST0960,frecuente,2024-11-09,3.1,2.73,1.46,2.29,Loreto,Oriente,LogisticX,Normal,1,0
PKG042873,CUST1686,frecuente,2024-12-31,3.3,0.44,1.79,2.55,Lima,Centro,RapidBox,Normal,1,0
PKG042874,CUST1579,nuevo,2024-05-12,7.9,0.67,1.1,1.54,Arequipa,Sur,FastCargo,Normal,0,0
PKG042875,CUST0826,frecuente,2024-09-14,2.5,0.57,1.79,1.66,Tumbes,Norte,PerúGo,Normal,0,0
PKG042876,CUST0606,frecuente,2024-03-18,5.1,0.26,1.22,3.94,Junín,Centro,LogisticX,Normal,0,0
PKG042877,CUST1994,frecuente,2024-04-20,0.9,0.74,1.99,2.42,Lima,Centro,LogisticX,Express,0,0
PKG042878,CUST0215,premium,2024-11-26,2.6,0.86,2.96,1.61,Arequipa,Sur,EnvíaloYa,Normal,1,0
PKG042879,CUST1269,nuevo,2024-01-03,0.7,0.9,1.24,4.46,La Libertad,Norte,EnvíaloYa,Normal,0,0
PKG042880,CUST0098,frecuente,2024-12-18,1.5,0.21,1.23,3.59,Lima,Centro,FastCargo,Normal,1,0
PKG042881,CUST0822,nuevo,2024-11-17,7.5,0.42,2.53,1.42,Lima,Centro,PerúGo,Express,1,0
PKG042882,CUST1160,frecuente,2024-09-25,2.1,2.02,3.72,1.8,Lima,Centro,RapidBox,Normal,0,0
PKG042883,CUST1439,nuevo,2024-07-21,0.9,0.59,2.06,2.21,Lima,Centro,RapidBox,Express,0,0
PKG042884,CUST0496,frecuente,2024-03-18,3.4,0.99,1.85,2.02,Apurímac,Sur,LogisticX,Normal,0,0
PKG042885,CUST1979,nuevo,2024-12-22,2.8,0.45,1.28,2.39,Cusco,Sur,PerúGo,Normal,1,0
PKG042886,CUST1096,premium,2024-11-26,1.2,0.27,1.23,2.0,Lima,Centro,LogisticX,Express,1,0
PKG042887,CUST0907,frecuente,2024-07-24,0.9,1.97,1.84,2.02,Lima,Centro,EnvíaloYa,Normal,0,0
PKG042888,CUST1802,premium,2024-02-13,2.1,3.26,1.18,2.92,Huancavelica,Sierra,FastCargo,Normal,0,0
PKG042889,CUST0230,nuevo,2024-07-17,4.3,1.95,2.18,4.33,Lima,Centro,EnvíaloYa,Normal,0,0
PKG042890,CUST1001,nuevo,2024-04-22,1.0,2.58,2.0,3.91,Lambayeque,Norte,PerúGo,Normal,0,0
PKG042891,CUST0856,frecuente,2024-12-05,6.5,0.61,1.77,3.88,Lima,Centro,EnvíaloYa,Express,1,0
PKG042892,CUST1994,nuevo,2024-11-27,3.5,0.31,1.96,2.28,Madre de Dios,Oriente,RapidBox,Normal,1,0
PKG042893,CUST0917,frecuente,2024-10-30,0.5,0.72,2.14,1.42,San Martín,Oriente,FastCargo,Express,0,0
PKG042894,CUST1291,frecuente,2024-12-18,2.9,0.34,6.72,1.85,Arequipa,Sur,LogisticX,Normal,1,0
PKG042895,CUST1451,premium,2024-04-20,0.6,0.29,1.66,4.02,San Martín,Oriente,LogisticX,Normal,0,0
PKG042896,CUST1406,frecuente,2024-10-02,3.0,1.52,0.82,2.22,Callao,Centro,FastCargo,Normal,0,0
PKG042897,CUST0960,nuevo,2024-11-26,2.4,0.4,2.5,4.29,Lima,Centro,FastCargo,Normal,1,0
PKG042898,CUST0003,nuevo,2024-02-11,2.3,0.05,1.25,2.12,Puno,Sur,FastCargo,Express,0,0
PKG042899,CUST1636,nuevo,2024-08-15,0.5,3.37,2.0,1.99,Moquegua,Sur,RapidBox,Normal,0,1
PKG042900,CUST1769,nuevo,2024-11-09,2.6,0.58,1.84,3.75,Ucayali,Oriente,EnvíaloYa,Express,1,0
PKG042901,CUST1268,nuevo,2024-08-11,3.7,0.3,0.68,4.24,Ica,Sur,RapidBox,Express,0,0
PKG042902,CUST0068,frecuente,2024-10-19,1.1,4.51,2.07,4.06,Lima,Centro,FastCargo,Express,0,0
PKG042903,CUST1961,nuevo,2024-11-14,4.8,0.73,2.33,3.77,Callao,Centro,RapidBox,Express,1,0
PKG042904,CUST1918,frecuente,2024-08-12,1.5,1.21,0.52,1.93,Arequipa,Sur,LogisticX,Normal,0,0
PKG042905,CUST1638,premium,2024-03-05,3.6,2.15,1.28,2.26,Lima,Centro,EnvíaloYa,Express,0,0
PKG042906,CUST0770,nuevo,2024-03-26,1.9,2.7,1.83,4.11,Lima,Centro,FastCargo,Normal,0,0
PKG042907,CUST0135,frecuente,2024-11-04,1.7,0.21,0.87,4.57,Piura,Norte,PerúGo,Normal,1,0
PKG042908,CUST1989,frecuente,2024-04-16,3.0,0.5,1.99,4.3,Lima,Centro,PerúGo,Normal,0,0
PKG042909,CUST1990,frecuente,2024-12-18,5.9,0.29,1.32,4.23,Ucayali,Oriente,LogisticX,Normal,1,0
PKG042910,CUST0902,nuevo,2024-12-11,2.9,0.75,0.56,4.55,Callao,Centro,LogisticX,Normal,1,0
PKG042911,CUST0897,premium,2024-07-31,4.0,0.32,5.2,3.68,Callao,Centro,LogisticX,Express,0,0
PKG042912,CUST0627,frecuente,2024-12-11,1.6,1.07,0.9,3.89,Lima,Centro,EnvíaloYa,Normal,1,0
PKG042913,CUST0972,nuevo,2024-11-05,4.0,1.16,1.1,1.75,Lima,Centro,FastCargo,Normal,1,0
PKG042914,CUST0131,premium,2024-04-07,0.5,4.33,3.42,3.75,Piura,Norte,LogisticX,Normal,0,1
PKG042915,CUST0113,frecuente,2024-11-14,12.1,0.09,2.19,3.8,Ucayali,Oriente,PerúGo,Normal,1,0
PKG042916,CUST1065,frecuente,2024-11-22,0.7,0.27,1.24,4.14,Arequipa,Sur,LogisticX,Normal,1,0
PKG042917,CUST1491,nuevo,2024-02-21,3.0,4.79,3.31,2.53,Ucayali,Oriente,EnvíaloYa,Normal,0,1
PKG042918,CUST0644,nuevo,2024-07-10,2.8,3.53,0.95,2.26,Ancash,Centro,EnvíaloYa,Normal,0,0
PKG042919,CUST1007,nuevo,2024-01-04,1.9,1.23,3.34,3.75,Lima,Centro,PerúGo,Normal,0,0
PKG042920,CUST1185,nuevo,2024-07-12,2.5,0.09,3.55,4.17,La Libertad,Norte,LogisticX,Normal,0,0
PKG042921,CUST0220,nuevo,2024-07-23,4.6,0.29,1.31,2.03,Junín,Centro,RapidBox,Normal,0,0
PKG042922,CUST0070,frecuente,2024-11-16,4.4,0.66,1.51,2.33,Huánuco,Centro,PerúGo,Normal,1,0
PKG042923,CUST0083,nuevo,2024-05-01,1.3,1.14,2.19,3.9,Tacna,Sur,LogisticX,Express,0,0
PKG042924,CUST1173,frecuente,2024-01-19,1.0,0.31,2.92,4.32,Lima,Centro,FastCargo,Normal,0,0
PKG042925,CUST1751,nuevo,2024-07-11,2.9,0.25,1.5,1.5,Lima,Centro,FastCargo,Normal,0,0
PKG042926,CUST1021,nuevo,2024-12-10,7.3,0.88,1.62,3.93,Ayacucho,Sur,RapidBox,Normal,1,0
PKG042927,CUST1492,nuevo,2024-08-31,3.9,1.32,2.27,3.59,Ancash,Centro,FastCargo,Express,0,0
PKG042928,CUST1661,premium,2024-09-10,2.8,2.06,2.9,2.24,Ica,Sur,FastCargo,Normal,0,0
PKG042929,CUST1745,premium,2024-10-13,1.8,1.17,1.18,4.06,Lambayeque,Norte,FastCargo,Normal,0,0
PKG042930,CUST0867,premium,2024-12-01,0.8,0.71,5.33,4.23,Loreto,Oriente,LogisticX,Normal,1,0
PKG042931,CUST1747,nuevo,2024-10-19,1.3,1.14,2.0,4.38,Cusco,Sur,EnvíaloYa,Normal,0,0
PKG042932,CUST1041,premium,2024-02-25,1.7,1.07,0.92,1.67,Lima,Centro,RapidBox,Normal,0,0
PKG042933,CUST1247,nuevo,2024-05-05,1.0,0.34,2.63,4.21,Cusco,Sur,RapidBox,Normal,0,0
PKG042934,CUST1829,nuevo,2024-04-24,1.5,2.13,1.9,2.34,Ucayali,Oriente,EnvíaloYa,Normal,0,0
PKG042935,CUST0860,nuevo,2024-11-01,2.3,1.08,0.79,2.05,Lima,Centro,RapidBox,Normal,1,0
PKG042936,CUST0709,nuevo,2024-01-19,2.2,0.21,2.08,3.63,Arequipa,Sur,LogisticX,Normal,0,0
PKG042937,CUST0437,nuevo,2024-06-22,2.3,0.87,1.85,1.86,Junín,Centro,EnvíaloYa,Normal,0,0
PKG042938,CUST1824,frecuente,2024-11-14,9.2,0.1,0.66,2.01,Lima,Centro,LogisticX,Express,1,0
PKG042939,CUST1594,premium,2024-08-04,0.8,0.95,1.84,3.51,Lambayeque,Norte,PerúGo,Normal,0,0
PKG042940,CUST0411,frecuente,2024-11-26,0.5,2.68,1.07,2.83,Apurímac,Sur,EnvíaloYa,Normal,1,0
PKG042941,CUST0032,frecuente,2024-08-26,0.8,0.15,1.99,1.71,Ancash,Centro,PerúGo,Normal,0,0
PKG042942,CUST0715,premium,2024-12-29,0.8,2.01,1.39,1.59,Lima,Centro,EnvíaloYa,Express,1,0
PKG042943,CUST0170,frecuente,2024-12-27,4.3,3.64,3.1,4.7,Lambayeque,Norte,PerúGo,Express,1,0
PKG042944,CUST0824,nuevo,2024-12-07,3.3,0.47,1.04,2.36,Ica,Sur,LogisticX,Normal,1,0
PKG042945,CUST0879,frecuente,2024-12-26,2.0,0.65,1.62,2.16,Ayacucho,Sur,LogisticX,Normal,1,0
PKG042946,CUST1829,nuevo,2024-05-04,1.7,0.44,3.95,3.33,Lima,Centro,EnvíaloYa,Normal,0,0
PKG042947,CUST0653,nuevo,2024-12-01,1.5,1.61,1.9,1.61,Arequipa,Sur,LogisticX,Normal,1,0
PKG042948,CUST0616,premium,2024-07-15,1.4,0.13,1.09,2.15,Arequipa,Sur,PerúGo,Normal,0,0
PKG042949,CUST0379,premium,2024-11-28,4.9,0.74,2.8,4.29,Lima,Centro,EnvíaloYa,Normal,1,0
PKG042950,CUST0104,nuevo,2024-08-16,3.8,1.29,2.69,3.77,Tacna,Sur,PerúGo,Normal,0,0
PKG042951,CUST0154,nuevo,2024-06-25,2.8,1.03,1.11,3.6,Ica,Sur,EnvíaloYa,Normal,0,0
PKG042952,CUST0986,nuevo,2024-12-26,2.7,1.27,5.77,2.19,La Libertad,Norte,PerúGo,Normal,1,0
PKG042953,CUST1555,frecuente,2024-05-08,7.1,0.22,4.01,4.13,Lima,Centro,PerúGo,Normal,0,0
PKG042954,CUST1993,nuevo,2024-12-02,1.8,2.34,6.4,2.08,Junín,Centro,RapidBox,Express,1,0
PKG042955,CUST1227,premium,2024-11-22,4.8,1.21,0.62,2.15,Lima,Centro,LogisticX,Normal,1,0
PKG042956,CUST1760,frecuente,2024-07-04,0.5,0.41,1.68,2.18,Lima,Centro,PerúGo,Express,0,0
PKG042957,CUST0725,frecuente,2024-10-06,1.2,1.03,3.32,1.94,Callao,Centro,RapidBox,Normal,0,0
PKG042958,CUST0007,premium,2024-03-28,4.2,2.21,1.73,4.27,Ancash,Centro,PerúGo,Express,0,0
PKG042959,CUST1559,nuevo,2024-12-22,7.0,0.11,2.74,1.96,San Martín,Oriente,FastCargo,Normal,1,0
PKG042960,CUST0540,nuevo,2024-12-28,1.6,2.85,7.89,4.12,Ayacucho,Sur,FastCargo,Normal,1,0
PKG042961,CUST0364,premium,2024-11-29,1.2,0.18,1.3,2.12,Tacna,Sur,FastCargo,Express,1,0
PKG042962,CUST0865,frecuente,2024-12-13,2.4,0.82,6.32,2.12,Piura,Norte,RapidBox,Normal,1,0
PKG042963,CUST1740,nuevo,2024-02-20,7.2,0.43,2.84,2.2,Ica,Sur,EnvíaloYa,Normal,0,0
PKG042964,CUST0931,nuevo,2024-08-22,1.8,1.79,1.44,3.86,Junín,Centro,FastCargo,Normal,0,0
PKG042965,CUST0875,nuevo,2024-07-20,7.1,2.73,0.79,4.21,La Libertad,Norte,PerúGo,Normal,0,0
PKG042966,CUST0538,nuevo,2024-11-08,4.2,1.4,1.65,2.01,Ancash,Centro,EnvíaloYa,Normal,1,0
PKG042967,CUST1584,nuevo,2024-04-21,1.7,3.05,2.0,4.33,Junín,Centro,RapidBox,Normal,0,0
PKG042968,CUST1312,premium,2024-11-08,2.3,0.49,1.48,4.06,Arequipa,Sur,RapidBox,Normal,1,0
PKG042969,CUST0835,nuevo,2024-11-19,4.7,0.7,1.42,4.3,Loreto,Oriente,LogisticX,Normal,1,0
PKG042970,CUST0623,frecuente,2024-03-21,2.3,2.31,2.39,3.98,Lima,Centro,FastCargo,Normal,0,0
PKG042971,CUST0477,nuevo,2024-03-21,0.5,0.09,2.06,4.17,Lima,Centro,FastCargo,Normal,0,0
PKG042972,CUST1908,premium,2024-01-22,4.1,0.16,2.53,3.49,Lima,Centro,FastCargo,Normal,0,0
PKG042973,CUST0616,nuevo,2024-12-02,2.7,1.39,0.5,1.28,Junín,Centro,RapidBox,Normal,1,0
PKG042974,CUST0091,frecuente,2024-07-20,5.8,1.29,2.92,1.84,Lima,Centro,PerúGo,Normal,0,0
PKG042975,CUST0076,nuevo,2024-05-17,4.4,1.31,0.59,2.67,Ica,Sur,PerúGo,Normal,0,0
PKG042976,CUST0444,premium,2024-12-04,6.1,3.34,0.66,4.47,Amazonas,Sierra,EnvíaloYa,Normal,1,0
PKG042977,CUST0129,premium,2024-03-28,1.2,2.03,0.62,1.77,Piura,Norte,LogisticX,Normal,0,0
PKG042978,CUST1742,nuevo,2024-09-17,2.8,1.2,1.28,1.75,Lima,Centro,EnvíaloYa,Normal,0,0
PKG042979,CUST1138,nuevo,2024-11-30,6.2,2.35,1.39,1.91,Junín,Centro,FastCargo,Express,1,0
PKG042980,CUST0711,frecuente,2024-11-10,3.5,1.09,1.49,3.71,Junín,Centro,EnvíaloYa,Normal,1,0
PKG042981,CUST1145,premium,2024-11-07,4.7,1.59,3.63,1.94,Arequipa,Sur,FastCargo,Express,1,0
PKG042982,CUST1548,frecuente,2024-04-06,1.6,0.24,1.86,1.94,Arequipa,Sur,RapidBox,Normal,0,0
PKG042983,CUST0409,premium,2024-04-20,3.4,0.95,0.83,3.83,Lima,Centro,RapidBox,Normal,0,0
PKG042984,CUST1207,premium,2024-11-11,0.7,2.57,2.15,4.36,Piura,Norte,RapidBox,Express,1,0
PKG042985,CUST0680,frecuente,2024-01-15,2.6,0.26,1.46,1.73,San Martín,Oriente,EnvíaloYa,Normal,0,0
PKG042986,CUST1923,nuevo,2024-12-16,3.6,0.8,2.85,2.19,San Martín,Oriente,EnvíaloYa,Normal,1,0
PKG042987,CUST1593,frecuente,2024-08-01,1.8,0.15,1.99,3.52,Arequipa,Sur,PerúGo,Normal,0,0
PKG042988,CUST0537,nuevo,2024-09-11,0.7,1.44,2.63,3.73,Lima,Centro,EnvíaloYa,Normal,0,0
PKG042989,CUST0165,nuevo,2024-06-06,7.7,2.85,0.21,4.06,Arequipa,Sur,FastCargo,Normal,0,0
PKG042990,CUST0334,nuevo,2024-12-16,4.3,1.18,2.27,2.11,Callao,Centro,PerúGo,Express,1,0
PKG042991,CUST1003,nuevo,2024-11-18,7.9,0.28,2.22,1.55,Cusco,Sur,FastCargo,Normal,1,0
PKG042992,CUST1334,frecuente,2024-10-01,2.8,0.06,1.33,1.58,Piura,Norte,EnvíaloYa,Normal,0,0
PKG042993,CUST0164,frecuente,2024-11-11,1.6,3.08,1.79,1.75,Arequipa,Sur,EnvíaloYa,Normal,1,1
PKG042994,CUST1796,frecuente,2024-08-20,1.9,0.23,0.68,4.23,Apurímac,Sur,EnvíaloYa,Express,0,0
PKG042995,CUST0638,nuevo,2024-10-11,4.8,2.47,9.16,4.07,Junín,Centro,EnvíaloYa,Express,0,0
PKG042996,CUST1175,frecuente,2024-08-06,1.5,0.4,1.43,4.26,Ancash,Centro,RapidBox,Normal,0,0
PKG042997,CUST1922,nuevo,2024-09-07,1.1,0.18,4.24,2.42,Tacna,Sur,EnvíaloYa,Normal,0,0
PKG042998,CUST0770,frecuente,2024-07-11,4.1,0.23,2.1,3.84,Tacna,Sur,LogisticX,Normal,0,0
PKG042999,CUST0786,premium,2024-02-17,5.8,0.88,0.66,3.89,Loreto,Oriente,RapidBox,Normal,0,0
PKG043000,CUST0090,nuevo,2024-01-23,0.7,1.34,1.11,2.2,Lima,Centro,PerúGo,Normal,0,0
PKG043001,CUST1128,nuevo,2024-04-16,10.9,0.29,3.22,1.55,Lima,Centro,PerúGo,Express,0,0
PKG043002,CUST1201,nuevo,2024-06-02,3.3,2.3,4.01,1.71,Lima,Centro,LogisticX,Normal,0,0
PKG043003,CUST1395,nuevo,2024-12-18,1.0,0.89,1.54,3.51,Lima,Centro,LogisticX,Normal,1,0
PKG043004,CUST1973,nuevo,2024-11-14,3.1,2.62,3.15,1.97,Arequipa,Sur,LogisticX,Express,1,0
PKG043005,CUST0114,frecuente,2024-12-26,0.5,1.16,4.76,3.8,Piura,Norte,EnvíaloYa,Express,1,0
PKG043006,CUST0481,nuevo,2024-07-26,2.6,0.16,4.21,4.36,Lima,Centro,EnvíaloYa,Express,0,0
PKG043007,CUST1013,nuevo,2024-09-02,6.4,4.61,1.34,4.03,Piura,Norte,FastCargo,Normal,0,0
PKG043008,CUST0974,nuevo,2024-11-27,3.6,4.01,3.37,2.1,La Libertad,Norte,FastCargo,Normal,1,1
PKG043009,CUST0544,nuevo,2024-11-10,1.3,1.21,2.45,4.4,Arequipa,Sur,RapidBox,Express,1,0
PKG043010,CUST0468,frecuente,2024-11-04,4.7,0.66,0.97,4.33,Ica,Sur,PerúGo,Express,1,0
PKG043011,CUST0009,frecuente,2024-11-10,6.5,0.77,3.56,3.75,Junín,Centro,RapidBox,Normal,1,0
PKG043012,CUST0300,frecuente,2024-11-11,2.1,0.79,2.05,1.76,Ayacucho,Sur,EnvíaloYa,Normal,1,0
PKG043013,CUST0324,frecuente,2024-12-03,1.1,1.09,1.79,2.27,Lambayeque,Norte,LogisticX,Normal,1,0
PKG043014,CUST1284,premium,2024-11-21,2.0,0.37,1.08,2.44,Junín,Centro,LogisticX,Normal,1,0
PKG043015,CUST0668,nuevo,2024-12-26,1.5,1.58,1.82,4.01,Arequipa,Sur,LogisticX,Normal,1,0
